id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0014	是的，我是新来的员工。	Shì de, wǒ shì xīn lái de yuángōng.	はい、私は新しく来た社員です。	daily	1	A	sensei	normal	你是今天新来的员工吗？	Nǐ shì jīntiān xīn lái de yuángōng ma?	あなたは今日新しく来た社員ですか？	B	me	happy	是的，我是新来的员工，请多关照。	Shì de, wǒ shì xīn lái de yuángōng, qǐng duō guānzhào.	はい、私は新しく来た社員です、よろしくお願いいたします。	肯定の返事の代表格。「不是（違います）」とセットで覚えましょう。文末の的は確信や強調を表します。
phrase_0015	不是的，你认错人了。	Bú shì de, nǐ rèncuò rén le.	いいえ違います、人違いですよ。	daily	1	A	dog	normal	请问你是王先生吗？	Qǐngwèn nǐ shì Wáng xiānsheng ma?	すみません、王さんですか？	B	panda	normal	不是的，你认错人了。	Bú shì de, nǐ rèncuò rén le.	いいえ違います、人違いですよ。	否定の返事。事実関係を訂正したい時に使います。「不是，～（違うよ、～だよ）」とあとに正しい情報を繋げることが多いです。
phrase_0016	对，明天是星期五。	Duì, míngtiān shì Xīngqīwǔ.	その通り、明日は金曜日だよ。	daily	1	A	cat	normal	明天是星期五，对吧？	Míngtiān shì Xīngqīwǔ, duì ba?	明日は金曜日だよね？	B	me	happy	对，明天是星期五。	Duì, míngtiān shì Xīngqīwǔ.	その通り、明日は金曜日だよ。	「是的」と似ていますが、「対（正しい）」という評価が含まれます。「对对对！（そうそうそう！）」と連呼して強い同調を表すことも。
phrase_0017	我明白了，马上去做。	Wǒ míngbai le, mǎshàng qù zuò.	わかりました、すぐに取り掛かります。	business	1	A	sensei	normal	你要在明天前提交这份报告。	Nǐ yào zài míngtiān qián tíjiāo zhè fèn bàogào.	明日までにこのレポートを提出しなさい。	B	me	normal	我明白了，马上去做。	Wǒ míngbai le, mǎshàng qù zuò.	わかりました、すぐに取り掛かります。	指示や理屈を「頭で理解した」時に使います。ビジネスシーンで上司の指示に対する返答としても非常に有用です。
phrase_0018	我不知道他去哪里了。	Wǒ bù zhīdào tā qù nǎlǐ le.	彼がどこへ行ったのか知りません。	daily	1	A	panda	normal	你知道超市几点关门吗？	Nǐ zhīdào chāoshì jǐ diǎn guānmén ma?	スーパーが何時に閉まるか知ってる？	B	dog	normal	不知道，可能十点吧。	Bù zhīdào, kěnéng shí diǎn ba.	知らないな、たぶん10時くらいじゃない？	事実や情報について「知識がない」時に使われます。理屈が理解できない意味の「不懂（わからない）」とは明確に区別されます。
phrase_0019	太难了，我不懂。	Tài nán le, wǒ bù dǒng.	難しすぎてわかりません。	daily	1	A	sensei	normal	这道数学题，你懂了吗？	Zhè dào shùxué tí, nǐ dǒng le ma?	この数学の問題、わかりましたか？	B	me	sad	太难了，我不懂。	Tài nán le, wǒ bù dǒng.	難しすぎてわかりません。	言葉の意味、ルール、気持ちなどが「本質的に理解できない」時に使います。外国語がわからない時も「听不懂（聞いて理解できない）」を使います。
phrase_0020	没问题，包在我身上。	Méi wèntí, bāo zài wǒ shēnshang.	問題ないです、私に任せてください。	daily	1	A	cat	normal	下午两点开会可以吗？	Xiàwǔ liǎng diǎn kāihuì kěyǐ ma?	午後2時に会議でいいですか？	B	panda	happy	没问题，包在我身上。	Méi wèntí, bāo zài wǒ shēnshang.	問題ないです、私に任せてください。	相手の依頼や提案を快く引き受ける時の一言。No Problem！というポジティブな響きがある便利な言葉です。
phrase_0021	好的，请稍等一下。	Hǎo de, qǐng shāo děng yíxià.	はい、少々お待ちください。	daily	2	A	me	normal	老板，请问有菜单吗？	Lǎobǎn, qǐngwèn yǒu càidān ma?	店長、メニューはありますか？	B	sensei	normal	好的，请稍等一下。	Hǎo de, qǐng shāo děng yíxià.	はい、少々お待ちください。	「等一下(Děng yíxià)」をより丁寧に（ビジネスライクに）表現した形。接客業では必須のフレーズです。
phrase_0022	等一下！你忘带雨伞了！	Děng yíxià! Nǐ wàng dài yǔsǎn le!	ちょっと待って！傘忘れてるよ！	daily	1	A	dog	normal	我先走了！	Wǒ xiān zǒu le!	私、先に行くね！	B	panda	angry	等一下！你忘带雨伞了！	Děng yíxià! Nǐ wàng dài yǔsǎn le!	ちょっと待って！傘忘れてるよ！	相手を急に引き留めたり、少し待ってほしい時に使う日常的な掛け声です。
phrase_0023	什么？你明天不去学校了？	Shénme? Nǐ míngtiān bú qù xuéxiào le?	何？明日学校に行かないの？	daily	1	A	cat	normal	明天我不去学校了。	Míngtiān wǒ bú qù xuéxiào le.	明日、私は学校に行かないよ。	B	dog	surprised	什么？你明天不去学校了？	Shénme? Nǐ míngtiān bú qù xuéxiào le?	何？明日学校に行かないの？	単独で「何？」と聞き返す時にも使えますし、「什么意思（どういう意味）」「什么东西（何これ）」など名詞の前につけて幅広く活躍します。
phrase_0024	你为什么辞职？	Nǐ wèishénme cízhí?	なぜ会社を辞めたのですか？	daily	1	A	me	sad	我辞职了。	Wǒ cízhí le.	私、会社を辞めたんだ。	B	sensei	surprised	你为什么辞职？工作不是挺好的吗？	Nǐ wèishénme cízhí? Gōngzuò bú shì tǐng hǎo de ma?	なぜ会社を辞めたの？仕事は順調だったじゃないか。	理由を尋ねるもっともストレートな疑問詞です。「为（〜のために）＋什么（何）」で「何のために＝なぜ」となる成り立ちです。
phrase_0025	怎么了？看起来不太高兴啊。	Zěnme le? Kàn qǐlái bú tài gāoxìng a.	どうしたの？あまり嬉しそうじゃないね。	daily	1	A	panda	sad	唉……	Ai......	はぁ……。	B	cat	normal	怎么了？看起来不太高兴啊。	Zěnme le? Kàn qǐlái bú tài gāoxìng a.	どうしたの？あまり嬉しそうじゃないね。	相手の様子がおかしい時や、突然何かが起きた時に状況を尋ねる思いやりのフレーズ。「发生了什么事（何が起こった？）」と同じ意味合い。
