id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0086	我好饿啊，什么时候吃饭？	Wǒ hǎo è a, shénme shíhou chīfàn?	すごくお腹が空いたよ、いつご飯にするの？	daily	1	A	me	sad	我好饿啊，什么时候吃饭？	Wǒ hǎo è a, shénme shíhou chīfàn?	すごくお腹が空いたよ、いつご飯にするの？	B	panda	tired	再等半个小时吧。	Zài děng bàn ge xiǎoshí ba.	あと30分待ってね。	「餓」一文字で空腹状態を表します。「餓死我了（お腹が空いて死にそう）」は、空腹を強調する際によく使われる中国語らしい豊かな表現です。
phrase_0087	跑了这么久，我好渴。	Pǎo le zhème jiǔ, wǒ hǎo kě.	こんなに長く走って、すごく喉が渇いたよ。	daily	1	A	dog	tired	跑了这么久，我好渴。	Pǎo le zhème jiǔ, wǒ hǎo kě.	こんなに長く走って、すごく喉が渇いたよ。	B	sensei	normal	给你一瓶矿泉水。	Gěi nǐ yì píng kuàngquánshuǐ.	ミネラルウォーターを一本あげるよ。	「渴」は渇きの意味。「口渴(kǒukě)」と言っても同じです。夏場などによく耳にします。
phrase_0088	哇，好好吃！在哪买的？	Wa, hǎo hǎochī! Zài nǎ mǎi de?	わあ、すごく美味しい！どこで買ったの？	daily	1	A	cat	happy	你尝尝这个蛋糕。	Nǐ chángchang zhège dàngāo.	このケーキ味見してみて。	B	me	happy	哇，好好吃！在哪买的？	Wa, hǎo hǎochī! Zài nǎ mǎi de?	わあ、すごく美味しい！どこで買ったの？	「好吃（美味しい）」をさらに「好（とても＝很）」で修飾した言い方。「太好吃了！」とセットでよく使われる最高の褒め言葉です。
phrase_0089	我觉得味道不错，价格也便宜。	Wǒ juéde wèidao búcuò, jiàgé yě piányi.	味は悪くないと思うよ、値段も安いし。	daily	2	A	panda	normal	这家新开的面馆怎么样？	Zhè jiā xīn kāi de miànguǎn zěnmeyàng?	この新しく開いた麺屋はどう？	B	dog	happy	我觉得味道不错，价格也便宜。	Wǒ juéde wèidao búcuò, jiàgé yě piányi.	味は悪くないと思うよ、値段も安いし。	「不错」は「悪くない＝結構良い」という意味。手放しで絶賛する「好吃！」より少し落ち着いた大人の感想です。
phrase_0090	咳咳……这个火锅太辣了。	Kéké...... Zhège huǒguō tài là le.	ゴホゴホ……この火鍋辛すぎる。	daily	1	A	me	surprised	咳咳……这个火锅太辣了。	Kéké...... Zhège huǒguō tài là le.	ゴホゴホ……この火鍋辛すぎる。	B	sensei	happy	快喝点冰水吧。	Kuài hē diǎn bīngshuǐ ba.	早く冷たい水を飲みなさい。	四川料理など、想像を絶する辛さに遭遇した時に。「不要太辣（あまり辛くしないで）」と事前にお願いする技術も必須です。
phrase_0091	我只能吃一点点辣。	Wǒ zhǐ néng chī yìdiǎndiǎn là.	ほんの少しだけなら辛いのが食べられます。	daily	1	A	cat	normal	你吃辣吗？	Nǐ chī là ma?	辛いものは食べられる？	B	panda	tired	我只能吃一点点辣。	Wǒ zhǐ néng chī yìdiǎndiǎn là.	ほんの少しだけなら辛いのが食べられます。	「一点(少し)」を重ねてさらに強調した表現。「ちょっとだけ」という謙遜や、程度が非常に少ないことを表します。
phrase_0092	一碗牛肉面，不要香菜。	Yì wǎn niúròumiàn, bú yào xiāngcài.	牛肉麺を一杯、パクチー抜きで。	restaurant	1	A	me	normal	一碗牛肉面，不要香菜。	Yì wǎn niúròumiàn, bú yào xiāngcài.	牛肉麺を一杯、パクチー抜きで。	B	dog	normal	行，不加香菜。	Xíng, bù jiā xiāngcài.	よし、パクチーは入れないね。	中国料理のあらゆるものに入ってくるパクチー。「不要（要らない）」をハッキリ伝えないと山盛りで出てくることがあります。
phrase_0093	服务员，请帮我们加点水。	Fúwùyuán, qǐng bāng wǒmen jiā diǎn shuǐ.	店員さん、水を少し足してくれませんか。	restaurant	2	A	cat	normal	服务员，请帮我们加点水。	Fúwùyuán, qǐng bāng wǒmen jiā diǎn shuǐ.	店員さん、水を少し足してくれませんか。	B	sensei	happy	好的，稍等。	Hǎo de, shāo děng.	はい、少々お待ちください。	お茶のポットや火鍋のスープなどが減ってきた時に、店員に注ぎ足しをお願いする定番コールです。
phrase_0094	服务员，能重新拿双筷子吗？	Fúwùyuán, néng chóngxīn ná shuāng kuàizi ma?	店員さん、新しいお箸を持ってきてくれませんか？	restaurant	1	A	panda	normal	哎呀，筷子掉地上了。	Āiyā, kuàizi diào dìshang le.	あっ、箸が床に落ちちゃった。	B	dog	normal	服务员，能重新拿双筷子吗？	Fúwùyuán, néng chóngxīn ná shuāng kuàizi ma?	店員さん、新しいお箸を持ってきてくれませんか？	「拿」は色々なものを「持ってくる、取る」時に使える万能動詞。スプーンなら「勺子(sháozi)」です。
phrase_0095	不用平摊了，今天我请你。	Búyòng píngtān le, jīntiān wǒ qǐng nǐ.	割り勘はいいよ、今日は私がご馳走するから。	daily	2	A	me	normal	这顿饭多少钱？我们平摊吧。	Zhè dùn fàn duōshǎo qián? Wǒmen píngtān ba.	このご飯いくら？割り勘にしよう。	B	cat	happy	不用平摊了，今天我请你。	Búyòng píngtān le, jīntiān wǒ qǐng nǐ.	割り勘はいいよ、今日は私がご馳走するから。	親しい友人との間で「私が出すよ」と申し出る時の言葉。「我请客」より「あなた（特定的）にご馳走する」というニュアンスが強いです。
phrase_0096	菜做好了，大家随便吃吧！	Cài zuò hǎo le, dàjiā suíbiàn chī ba!	料理ができたよ、みんな遠慮なく食べてね！	daily	1	A	sensei	happy	菜做好了，大家随便吃吧！	Cài zuò hǎo le, dàjiā suíbiàn chī ba!	料理ができたよ、みんな遠慮なく食べてね！	B	panda	happy	哇，看起来真丰盛。	Wa, kàn qǐlái zhēn fēngshèng.	わあ、すごく豪華ですね。	ホームパーティーや、ごちそうする側がゲストに対して「遠慮しないでたくさん食べてね」と勧める温かい表現です。
phrase_0097	一杯冰咖啡，不加糖。	Yì bēi bīng kāfēi, bù jiā táng.	アイスコーヒーを一杯、砂糖抜きで。	restaurant	2	A	dog	normal	一杯冰咖啡，不加糖。	Yì bēi bīng kāfēi, bù jiā táng.	アイスコーヒーを一杯、砂糖抜きで。	B	cat	normal	好的，无糖冰美式一杯。	Hǎo de, wútáng bīng Měishì yì bēi.	はい、無糖のアイスアメリカーノ一杯ですね。	タピオカミルクティーなど甘い飲み物を注文する際、「半糖（半分）」「少糖（少なめ）」などと一緒に必ず使うカスタマイズ用語です。
phrase_0098	好的，要热的还是冰的？	Hǎo de, yào rè de háishì bīng de?	はい、ホットになさいますか、アイスにしますか？	restaurant	1	A	panda	normal	来一杯奶茶。	Lái yì bēi nǎichá.	ミルクティーを一杯ください。	B	sensei	normal	好的，要热的还是冰的？	Hǎo de, yào rè de háishì bīng de?	はい、ホットになさいますか、アイスにしますか？	「A还是B？（AそれともB？）」の選択疑問文。ドリンク注文の際には季節を问わず必ず闻かれるので即答できるようにしましょう。
phrase_0099	好的，还要别的吗？	Hǎo de, hái yào bié de ma?	はい、他にご注文はありますか？	restaurant	2	A	me	happy	就这些吧，谢谢。	Jiù zhèxiē ba, xièxie.	これだけでいいです、ありがとう。	B	dog	normal	好的，还要别的吗？没有的话我去下单了。	Hǎo de, hái yào bié de ma? Méiyǒu de huà wǒ qù xiàdān le.	はい、他にご注文はありますか？なければオーダーを通しますね。	注文を終えた時に店員が必ず聞いてくる確認のセリフです。「不要了（もう結構です）」と答えれば注文完了です。
phrase_0100	妈妈，你做了什么菜？好香啊！	Māma, nǐ zuò le shénme cài? Hǎo xiāng a!	お母さん、何の料理作ったの？すごく良い匂い！	daily	1	A	cat	happy	妈妈，你做了什么菜？好香啊！	Māma, nǐ zuò le shénme cài? Hǎo xiāng a!	お母さん、何の料理作ったの？すごく良い匂い！	B	panda	happy	是你最喜欢的红烧肉。	Shì nǐ zuì xǐhuan de hóngshāoròu.	あなたの大好きな豚の角煮よ。	「香(xiāng)」は香り高い、美味しそうという意味。「好吃」と並んで、料理を前にした時の最高のリアクションになります。
