id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_961	交给我吧。	Jiāogěi wǒ ba.	私に任せて。	basic	1	A	パンダ	普通	这个软件不知道怎么装。	Zhège ruǎnjiàn bù zhīdào zěnme zhuāng.	このソフト、どうやってインストールするかわからないや。	B	私	普通	交给我吧。	Jiāogěi wǒ ba.	私に任せて。	自分が引き受けるから安心して、という心強い返事です。
phrase_962	我做不到。	Wǒ zuò bù dào.	私にはできない。	basic	1	A	犬	普通	明天的马拉松你能跑完全程吗？	Míngtiān de mǎlāsōng nǐ néng pǎo wán quánchéng ma?	明日のマラソン、君は完走できそう？	B	私	悲しい	我做不到。	Wǒ zuò bù dào.	私にはできない。	自分の能力を超えている、物理的に無理だとギブアップする時に言います。
phrase_963	你确定吗？	Nǐ quèdìng ma?	確かですか？	basic	1	A	先生	普通	明天不用来上班了。	Míngtiān búyòng lái shàngbān le.	明日は出社しなくていいですよ。	B	私	驚く	你确定吗？	Nǐ quèdìng ma?	確かですか？	相手の決定や言うことが本当に間違いないか、念押しで確認する表現です。
phrase_964	那又怎样？	Nà yòu zěnyàng?	それがどうしたっていうんですか？	basic	1	A	猫	普通	你这样做大家都会笑话你的。	Nǐ zhèyàng zuò dàjiā dōu huì xiàohua nǐ de.	そんなことしたら、みんなに笑われちゃうよ。	B	私	普通	那又怎样？	Nà yòu zěnyàng?	それがどうしたっていうんですか？	他人の評価や世間の目を気にせず、「別にいいじゃないか」「関係ないだろ」と反発する、少し強気で自己主張の強い表現です。
phrase_965	有什么事吗？	Yǒu shénme shì ma?	何か用ですか？	basic	1	A	犬	普通	打扰一下。	Dǎrǎo yíxià.	ちょっとすいません。	B	私	普通	有什么事吗？	Yǒu shénme shì ma?	何か用ですか？	声をかけられた時に、「はい、何でしょうか」と応対するベーシックなフレーズです。
phrase_966	我马上就来。	Wǒ mǎshàng jiù lái.	すぐ行きます。	basic	1	A	パンダ	普通	大家都在等你呢。	Dàjiā dōu zài děng nǐ ne.	みんな君を待ってるよ。	B	私	普通	我马上就来。	Wǒ mǎshàng jiù lái.	すぐ行きます。	誰かに呼ばれたり、待たせている時に「ちょっと待ってて、すぐ向かうから」と答える言葉。
phrase_967	安静一点。	Ānjìng yìdiǎn.	少し静かにして。	basic	1	A	犬	普通	哈哈哈哈这太好笑了。	Hāhāhāhā zhè tài hǎoxiào le.	あははは、これマジで面白い。	B	私	怒る	安静一点。	Ānjìng yìdiǎn.	少し静かにして。	うるさい相手に注意するストレートな言葉です。少し強く響きます。
phrase_968	别担心。	Bié dānxīn.	心配しないで。	basic	1	A	猫	普通	明天的考试我很紧张。	Míngtiān de kǎoshì wǒ hěn jǐnzhāng.	明日のテスト、すごく緊張してる。	B	私	普通	别担心。	Bié dānxīn.	心配しないで。	不安になっている人を安心させるための最もシンプルで優しい励ましです。
phrase_969	放心吧。	Fàngxīn ba.	安心してください。	basic	1	A	先生	普通	这件事交给你没问题吧？	Zhè jiàn shì jiāogěi nǐ méi wèntí ba?	この件は君に任せても大丈夫かな？	B	私	普通	放心吧。	Fàngxīn ba.	安心してください。	「私に任せて安心しろ」と相手の不安を取り除く力強い言葉です。
phrase_970	振作起来。	Zhènzuò qǐlái.	元気を出して。	basic	1	A	犬	悲しい	我又搞砸了。	Wǒ yòu gǎozá le.	また失敗しちゃった。	B	私	普通	振作起来。	Zhènzuò qǐlái.	元気を出して。	落ち込んでいる相手の肩を叩いて励ます、「しっかりしろ」という言葉です。
phrase_971	恭喜恭喜。	Gōngxǐ gōngxǐ.	おめでとう。	basic	1	A	猫	普通	我下个月要结婚了。	Wǒ xià ge yuè yào jiéhūn le.	私、来月結婚するの。	B	私	笑う	恭喜恭喜。	Gōngxǐ gōngxǐ.	おめでとう。	おめでたいこと、合格、結婚、お正月など祝い事に欠かせないお祝いのフレーズ。
phrase_972	太棒了。	Tài bàng le.	素晴らしい。	basic	1	A	犬	普通	这次比赛大家得了第一名！	Zhè cì bǐsài dàjiā dé le dìyī míng!	今回の大会で優勝したよ！	B	私	笑う	太棒了。	Tài bàng le.	素晴らしい。	最高に嬉しい時や、相手の成果を心から称賛するテンションの高い言葉。
phrase_973	真可惜。	Zhēn kěxī.	本当に残念だ。	basic	1	A	猫	普通	演唱会的票没抢到。	Yǎnchànghuì de piào méi qiǎng dào.	ライブのチケットが取れなかったよ。	B	私	悲しい	真可惜。	Zhēn kěxī.	本当に残念だ。	惜しい結果に終わった時や、悔しい気持ちを共感する時に使われます。
phrase_974	糟了。	Zāo le.	しまった。	basic	1	A	犬	普通	怎么了？	Zěnme le?	どうしたの？	B	私	驚く	糟了。	Zāo le.	しまった。	予想外のミスに気づいたり、悪い状況になってしまった時に焦って言う一言。
phrase_975	别傻了。	Bié shǎ le.	馬鹿なこと言わないで。	basic	1	A	パンダ	普通	天上掉馅饼了。	Tiān shàng diào xiànbǐng le.	空から牡丹餅が落ちてきたぞ。	B	私	怒る	别傻了。	Bié shǎ le.	馬鹿なこと言わないで。	ばかげた考えや不可能なことを期待している相手に、現実を見るよう促すセリフ。
